CRDSecid,AcnoMinor,Notional,InstrCode,IssueCurrency,TradeDate,MaturityDate,HiNetSedol,TransactionType,Quantity,Price,HiNetISIN,LongShort
1881715802                    ,9752        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881901521                    ,9752        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882393820                    ,9752        ,-105193.12,INTRTSWP,MXN,5/15/2019,2024-05-09 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1882394200                    ,9752        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1887196856                    ,9752        ,-2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394358                    ,7AJF        ,-2795388.73,INTRTSWP,EUR,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394377                    ,9810        ,2795388.73,INTRTSWP,EUR,5/15/2019,2029-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881712599                    ,9810        ,2236310.98,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881712603                    ,9810        ,2236310.98,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L
1881715935                    ,9810        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394417                    ,9810        ,-1720874.2,INTRTSWP,AUD,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712469                    ,9810        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L
1881712607                    ,9810        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715793                    ,9810        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L
1881712612                    ,9810        ,2236310.98,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881712482                    ,9810        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S
1882394358                    ,70GB        ,-2795388.73,INTRTSWP,EUR,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394377                    ,9752        ,2795388.73,INTRTSWP,EUR,5/15/2019,2029-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881712599                    ,9752        ,2236310.98,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881712603                    ,9752        ,2236310.98,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L
1881715935                    ,9752        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394417                    ,9752        ,-1720874.2,INTRTSWP,AUD,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712469                    ,9752        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L
1881715800                    ,9752        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712607                    ,9752        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394299                    ,9752        ,-2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715793                    ,9752        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L
1881712612                    ,9752        ,2236310.98,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881715806                    ,9752        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712482                    ,9752        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S
1882394318                    ,9752        ,2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1885758271                    ,9878        ,2500000,RECSWPOP,USD,5/17/2019,2020-02-17 00:00:00,(null),OPTIONS,2500000,(null),(null),L
1887198513                    ,9878        ,82516520.75,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,7235,(null),(null),L
1887198541                    ,9878        ,-46130622.92,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-7640,99.941667,(null),S
1887198570                    ,9878        ,-11645365.8,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-4734,82.1149,(null),S
1885758283                    ,9878        ,-2500000,RECSWPOP,USD,5/17/2019,2020-05-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S
1887198513                    ,9878        ,82516520.75,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,7235,(null),(null),L
1887198570                    ,9878        ,-11645365.8,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-4734,82.1149,(null),S
1887198541                    ,9878        ,-46130622.92,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-7640,99.941667,(null),S
1887197865                    ,4568        ,51780.87,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1458,(null),(null),L
1887197889                    ,4568        ,255193.13,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,12373,21.12,(null),L
1887197958                    ,4568        ,373422.17,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,13498,27.62,(null),L
1887197943                    ,4568        ,50719.02,EQTRSWP,AUD,5/21/2019,2020-01-15 00:00:00,9624928                       ,SWAPS,11775,(null),(null),L
1887197950                    ,4568        ,351972.1,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,20084,17.48,(null),L
1887197857                    ,4568        ,397640,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,52321052,(null),(null),L
1887197892                    ,4568        ,45214.85,EQTRSWP,AUD,5/21/2019,2020-01-15 00:00:00,9625028                       ,SWAPS,12286,99.817733,(null),L
1887197884                    ,4568        ,-213083.85,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-5470,40.35,(null),S
1887197880                    ,4568        ,-247393.26,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-65246,(null),(null),S
1887197862                    ,4568        ,-41348.9,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1516,27.71,(null),S
1887197904                    ,4568        ,-221214.3,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-18660,11.95,(null),S
1887197940                    ,4568        ,5505.5,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,20,274.41,(null),L
1887197967                    ,4568        ,202942.74,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,9548,21.45,(null),L
1887197907                    ,4568        ,232252.9,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,8756,27.33,(null),L
1887197934                    ,4568        ,179839.25,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,8870,20.41,(null),L
1887197901                    ,4568        ,78871.55,EQTRSWP,NOK,5/21/2019,2020-01-15 00:00:00,9624917                       ,SWAPS,57963,(null),(null),L
1887197877                    ,4568        ,-211945,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-194000,(null),(null),S
1887197895                    ,4568        ,-173697.2,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2867,63.18,(null),S
1887197931                    ,4568        ,-179887.73,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-4959,36.41,(null),S
1887197871                    ,4568        ,-220584.59,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-7163,31.13,(null),S
1887197858                    ,4568        ,-205989.78,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-201457,(null),(null),S
1887197964                    ,4568        ,-259562.78,EQTRSWP,HKD,5/21/2019,2020-01-15 00:00:00,9624865                       ,SWAPS,-587000,(null),(null),S
1887197910                    ,4568        ,-155108.4,EQTRSWP,SGD,5/21/2019,2020-01-15 00:00:00,9624995                       ,SWAPS,-389000,16.27968288,(null),S
1887197925                    ,4568        ,-134558.04,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-69629,(null),(null),S
1887197937                    ,4568        ,-138477.02,EQTRSWP,SGD,5/21/2019,2020-01-15 00:00:00,9624876                       ,SWAPS,-150400,99.811319,(null),S
1887197868                    ,4568        ,-154934.33,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-3055,51.17,(null),S
1887197898                    ,4568        ,-202916.5,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-16632500,99.749244,(null),S
1887197922                    ,4568        ,-302258.35,EQTRSWP,GBP,5/21/2019,2020-01-15 00:00:00,9624984                       ,SWAPS,-262502,1.171522442,(null),S
1887197970                    ,4568        ,-33281.6,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-704,46.69,(null),S
1887197874                    ,4568        ,316920.27,EQTRSWP,JPY,5/21/2019,2020-01-15 00:00:00,9625051                       ,SWAPS,64600,(null),(null),L
1887197916                    ,4568        ,31995.23,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,645,49.79,(null),L
1887197919                    ,4568        ,-22731.95,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-499,47.15,(null),S
1880563639                    ,9878        ,-2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1880234408,9878        ,-2742,EQTRSWP,USD,5/15/2019,2020-01-15 00:00:00,(null),SWAPS,-300,118.028,(null),S
1882393800                    ,9878        ,-1452591.06,INTRTSWP,SGD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1882393840                    ,9878        ,105193.12,INTRTSWP,MXN,5/15/2019,2029-05-03 00:00:00,(null),SWAPS,2000000,100,(null),L
1882394039                    ,9878        ,78326.94,INTRTSWP,THB,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,71.35517753,(null),L
1882393919                    ,9878        ,492168.37,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,2000000,112.759919,(null),L
1884002198                    ,7AJF        ,235.85,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L
1884002164                    ,7AJF        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002217                    ,7AJF        ,-225.36,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636547                       ,OPTIONS,-250,99.963323,(null),S
1884002164                    ,7AJF        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002198                    ,70GB        ,235.85,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L
1884002164                    ,70GB        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002164                    ,70GB        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002198                    ,9539        ,235.85,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L
1884002164                    ,9539        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002217                    ,9539        ,-225.36,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636547                       ,OPTIONS,-250,99.963323,(null),S
1884002164                    ,9539        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002217                    ,9577        ,-225.36,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636547                       ,OPTIONS,-250,99.963323,(null),S
1884002198                    ,9752        ,235.85,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L
1884002164                    ,9752        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002198                    ,9752        ,235.85,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L
1884002164                    ,9752        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002164                    ,9752        ,-314.48,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S
1884002217                    ,9878        ,-225.36,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636547                       ,OPTIONS,-250,99.963323,(null),S
1887197928                    ,4568        ,158659.27,EQTRSWP,AUD,5/21/2019,2020-01-15 00:00:00,9624887                       ,SWAPS,115108,(null),(null),L
1887198060                    ,4568        ,130627.8,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,3720,35.42,(null),L
1887198074                    ,4568        ,48003.3,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,460,106.32,(null),L
1887198090                    ,4568        ,198443.85,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,28410,7.05,(null),L
1887198176                    ,4568        ,109896.39,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,774,146.28,(null),L
1887198181                    ,4568        ,147728.34,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1268,117.48,(null),L
1888974478                    ,4568        ,355564.67,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,16561,(null),(null),L
1888974535                    ,4568        ,350457.75,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,53710,6.92,(null),L
1887198097                    ,4568        ,-21508.56,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-57158,99.5128,(null),S
1887198067                    ,4568        ,-25050.18,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1303,19.53,(null),S
1887198153                    ,4568        ,-280738.63,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-10705,26,(null),S
1887198024                    ,4568        ,-171911.42,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-38872,4.45,(null),S
1887197988                    ,4568        ,-341088.27,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-761018,(null),(null),S
1887198173                    ,4568        ,-394008.58,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-6767,59.57,(null),S
1888974493                    ,4568        ,-109988.26,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1244,91.12,(null),S
1888974481                    ,4568        ,-147523.13,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-9595,15.94,(null),S
1888974501                    ,4568        ,-152285.49,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-30366,5.06,(null),S
1887197951                    ,4568        ,55857.41,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1286,43.57,(null),L
1887197961                    ,4568        ,175106.49,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,21902,7.91,(null),L
1887198077                    ,4568        ,333434.31,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1457955,99.4622,(null),L
1887198167                    ,4568        ,3182000,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,795500000,100,(null),L
1887198071                    ,4568        ,221526,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,19056,(null),(null),L
1887198087                    ,4568        ,1270133.33,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,288666666,(null),(null),L
1887198080                    ,4568        ,99698.3,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,5788,17.14,(null),L
1887198083                    ,4568        ,187545.57,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,27439,6.89,(null),L
1887198200                    ,4568        ,155329.58,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,10513,15.25,(null),L
1887197997                    ,4568        ,187343.7,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1427,131.63,(null),L
1887197991                    ,4568        ,337327.77,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,3678,(null),(null),L
1887198170                    ,4568        ,219183.2,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,5223,43.4,(null),L
1887198194                    ,4568        ,226122.35,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,6759,33.69,(null),L
1887197994                    ,4568        ,95044.3,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,5876,16.62,(null),L
1887197985                    ,4568        ,7487.95,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,457,16.62,(null),L
1887198189                    ,4568        ,66824.54,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,967,70.49,(null),L
1887197979                    ,4568        ,91090.18,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2383,38.3,(null),L
1888974513                    ,4568        ,137355.46,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,231355,(null),(null),L
1888974516                    ,4568        ,230208.99,EQTRSWP,SEK,5/21/2019,2020-01-15 00:00:00,9624746                       ,SWAPS,152986,(null),(null),L
1888974504                    ,4568        ,27785.5,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1633,16.98,(null),L
1888974523                    ,4568        ,9248.09,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,77,121.57,(null),L
1888974490                    ,4568        ,64783.53,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,8154,99.8397,(null),L
1887197886                    ,4568        ,-103838.07,EQTRSWP,MXN,5/21/2019,2020-01-15 00:00:00,9625040                       ,SWAPS,-77084,99.807067,(null),S
1887197973                    ,4568        ,-7722.99,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-198,38.99,(null),S
1887197913                    ,4568        ,-117596.01,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-11546,0.904200009,(null),S
1887198163                    ,4568        ,-394491.58,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-10187,(null),(null),S
1887198150                    ,4568        ,-115945.98,EQTRSWP,SEK,5/21/2019,2020-01-15 00:00:00,9624832                       ,SWAPS,-34393,(null),(null),S
1887198157                    ,4568        ,-367340.57,EQTRSWP,MXN,5/21/2019,2020-01-15 00:00:00,9624821                       ,SWAPS,-301871,99.9881,(null),S
1887198146                    ,4568        ,-178168.89,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-54948,(null),(null),S
1887198064                    ,4568        ,-179387.35,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-18446,9.93,(null),S
1887198009                    ,4568        ,-313877.14,EQTRSWP,HKD,5/21/2019,2020-01-15 00:00:00,9624906                       ,SWAPS,-1307000,(null),(null),S
1887198209                    ,4568        ,-253957.98,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-223,1149.63,(null),S
1887198212                    ,4568        ,-313591.52,EQTRSWP,EUR,5/21/2019,2020-01-15 00:00:00,9624791                       ,SWAPS,-4605161,100.8347727,(null),S
1887198204                    ,4568        ,-58254,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2128,28.26,(null),S
1887197982                    ,4568        ,-43215.71,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-14298,3.33,(null),S
1888974484                    ,4568        ,-215997.13,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-4775,45.51,(null),S
1888974526                    ,4568        ,-124644.51,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-3974,31.57,(null),S
1888974475                    ,4568        ,-198899.4,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-13064,15.26,(null),S
1888974519                    ,4568        ,-124211,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-89200,1.7,(null),S
1888974541                    ,4568        ,-297773.52,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1085972,(null),(null),S
1888974529                    ,4568        ,-240552.03,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-6419,37.21,(null),S
1888974487                    ,4568        ,-49378.2,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2472,20.6,(null),S
1887198046                    ,4568        ,161251.13,EQTRSWP,CAD,5/21/2019,2020-01-15 00:00:00,9624898                       ,SWAPS,11037,111.6710541,(null),L
1887197955                    ,4568        ,-1863.88,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-185,9.66,(null),S
1887197976                    ,4568        ,-152575.56,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-6151,25.15,(null),S
1887198160                    ,4568        ,-208885.22,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-17031,12.75,(null),S
